,0
4831,1990
4832,1990
4833,1990
4834,1990
4835,1990
4836,1990
4837,1990
4838,1990
4839,1990
4840,1990
4841,1990
4842,1990
4843,1990
4844,1990
4845,1990
4846,1990
4847,1990
4848,1877
4849,1877
4850,1877
4851,1877
4852,1877
4853,1877
4854,1877
4855,1877
4856,1979
4857,1979
4858,1979
4859,1979
4860,1979
4861,1990
4862,1990
4863,1990
4864,1990
4865,1990
4866,1990
4867,1990
4868,1990
4869,1990
4870,1990
4871,1990
4872,1990
4873,1990
4874,1990
4875,1990
4876,1990
4877,1990
4878,1990
4879,1990
4880,1990
4881,1990
4882,1990
4883,1990
4884,1877
4885,1877
4886,1877
4887,1877
4888,1877
4889,1877
4890,1877
4891,1877
4892,1877
4893,1877
4894,1877
4895,1877
4896,1877
4897,1877
4898,1877
4899,1979
4900,1979
4901,1979
4902,1979
4903,1979
4904,1979
4905,1979
4906,1990
4907,1990
4908,1990
4909,1990
4910,1990
4911,1990
4912,1990
4913,1990
4914,1990
4915,1990
4916,1990
4917,1990
4918,1990
4919,1990
4920,1990
4921,1990
4922,1990
4923,1990
4924,1990
4925,1990
4926,1990
4927,1990
4928,1990
4929,1990
4930,1990
4931,1990
4932,1990
4933,1990
4934,1990
4935,1990
4936,1990
4937,1990
4938,1990
4939,1990
4940,1990
4941,1990
4942,1990
4943,1990
4944,1990
4945,1990
4946,1990
4947,1990
4948,1990
4949,1990
4950,1990
4951,1990
4952,1990
4953,1990
4954,1990
4955,1990
4956,1990
4957,1990
4958,1990
4959,1990
4960,1990
4961,1990
4962,1990
4963,1990
4964,1990
4965,1990
4966,1990
4967,1990
4968,1990
4969,1990
4970,1990
4971,1990
4972,1990
4973,1990
4974,1990
4975,1990
4976,1990
4977,1990
4978,1990
4979,1990
4980,1990
4981,1990
4982,1990
4983,1990
4984,1946
4985,1946
4986,1946
4987,1946
4988,1946
4989,1946
4990,1946
4991,1946
4992,1990
4993,1990
4994,1990
4995,1990
4996,1990
4997,1990
4998,1990
4999,1990
5000,1990
5001,1990
5002,1990
5003,1990
5004,1990
5005,1990
5006,1990
5007,1990
5008,1990
5009,1990
5010,1990
5011,1990
5012,1990
5013,1990
5014,1990
5015,1990
5016,1990
5017,1990
5018,1990
5019,1990
5020,1990
5021,1990
5022,1990
5023,1990
5024,1990
5025,1990
5026,1877
5027,1877
5028,1877
5029,1877
5030,1877
5031,1877
5032,1877
5033,1877
5034,1979
5035,1979
5036,1979
5037,1979
5038,1979
5039,1990
5040,1990
5041,1990
5042,1990
5043,1990
5044,1990
5045,1990
5046,1990
5047,1990
5048,1990
5049,1990
5050,1990
5051,1990
5052,1990
5053,1990
5054,1990
5055,1990
5056,1990
5057,1990
5058,1990
5059,1990
5060,1990
5061,1990
5062,1877
5063,1877
5064,1877
5065,1877
5066,1877
5067,1877
5068,1877
5069,1877
5070,1877
5071,1877
5072,1877
5073,1877
5074,1877
5075,1877
5076,1877
5077,1979
5078,1979
5079,1979
5080,1979
5081,1979
5082,1979
5083,1979
5084,1990
5085,1990
5086,1990
5087,1990
5088,1990
5089,1990
5090,1990
5091,1990
5092,1990
5093,1990
5094,1990
5095,1990
5096,1990
5097,1990
5098,1990
5099,1990
5100,1990
5101,1990
5102,1990
5103,1990
5104,1990
5105,1990
5106,1990
5107,1990
5108,1990
5109,1990
5110,1990
5111,1990
5112,1990
5113,1990
5114,1990
5115,1990
5116,1990
5117,1990
5118,1990
5119,1990
5120,1990
5121,1990
5122,1990
5123,1990
5124,1990
5125,1990
5126,1990
5127,1990
5128,1990
5129,1990
5130,1990
5131,1990
5132,1990
5133,1990
5134,1990
5135,1990
5136,1990
5137,1990
5138,1990
5139,1990
5140,1990
5141,1990
5142,1990
5143,1990
5144,1990
5145,1990
5146,1990
5147,1990
5148,1990
5149,1990
5150,1990
5151,1990
5152,1990
5153,1990
5154,1990
5155,1990
5156,1990
5157,1990
5158,1990
5159,1990
5160,1990
5161,1990
5162,1946
5163,1946
5164,1946
5165,1946
5166,1946
5167,1946
5168,1946
5169,1946
5170,1990
5171,1990
5172,1990
5173,1990
5174,1990
5175,1990
5176,1990
5177,1990
5178,1990
5179,1990
5180,1990
5181,1990
5182,1990
5183,1990
5184,1990
5185,1990
5186,1990
5187,1990
5188,1990
5189,1990
5190,1990
5191,1990
5192,1990
5193,1990
5194,1990
5195,1990
5196,1990
5197,1990
5198,1990
5199,1990
5200,1990
5201,1990
5202,1990
5203,1990
5204,1877
5205,1877
5206,1877
5207,1877
5208,1877
5209,1877
5210,1877
5211,1877
5212,1979
5213,1979
5214,1979
5215,1979
5216,1979
5217,1990
5218,1990
5219,1990
5220,1990
5221,1990
5222,1990
5223,1990
5224,1990
5225,1990
5226,1990
5227,1990
5228,1990
5229,1990
5230,1990
5231,1990
5232,1990
5233,1990
5234,1990
5235,1990
5236,1990
5237,1990
5238,1990
5239,1990
5240,1877
5241,1877
5242,1877
5243,1877
5244,1877
5245,1877
5246,1877
5247,1877
5248,1877
5249,1877
5250,1877
5251,1877
5252,1877
5253,1877
5254,1877
5255,1979
5256,1979
5257,1979
5258,1979
5259,1979
5260,1979
5261,1979
5262,1990
5263,1990
5264,1990
5265,1990
5266,1990
5267,1990
5268,1990
5269,1990
5270,1990
5271,1990
5272,1990
5273,1990
5274,1990
5275,1990
5276,1990
5277,1990
5278,1990
5279,1990
5280,1990
5281,1990
5282,1990
5283,1990
5284,1990
5285,1990
5286,1990
5287,1990
5288,1990
5289,1990
5290,1990
5291,1990
5292,1990
5293,1990
5294,1990
5295,1990
5296,1990
5297,1990
5298,1990
5299,1990
5300,1990
5301,1990
5302,1990
5303,1990
5304,1990
5305,1990
5306,1990
5307,1990
5308,1990
5309,1990
5310,1990
5311,1990
5312,1990
5313,1990
5314,1990
5315,1990
5316,1990
5317,1990
5318,1990
5319,1990
5320,1990
5321,1990
5322,1990
5323,1990
5324,1990
5325,1990
5326,1990
5327,1990
5328,1990
5329,1990
5330,1990
5331,1990
5332,1990
5333,1990
5334,1990
5335,1990
5336,1990
5337,1990
5338,1990
5339,1990
5340,1946
5341,1946
5342,1946
5343,1946
5344,1946
5345,1946
5346,1946
5347,1946
5348,1990
5349,1990
5350,1990
5351,1990
5352,1990
5353,1990
5354,1990
5355,1990
5356,1990
5357,1990
5358,1990
5359,1990
5360,1990
5361,1990
5362,1990
5363,1990
5364,1990
5365,1990
5366,1990
5367,1990
5368,1990
5369,1990
5370,1990
5371,1990
5372,1990
5373,1990
5374,1990
5375,1990
5376,1990
5377,1990
5378,1990
5379,1990
5380,1990
5381,1990
5382,1877
5383,1877
5384,1877
5385,1877
5386,1877
5387,1877
5388,1877
5389,1877
5390,1979
5391,1979
5392,1979
5393,1979
5394,1979
5395,1990
5396,1990
5397,1990
5398,1990
5399,1990
5400,1990
5401,1990
5402,1990
5403,1990
5404,1990
5405,1990
5406,1990
5407,1990
5408,1990
5409,1990
5410,1990
5411,1990
5412,1990
5413,1990
5414,1990
5415,1990
5416,1990
5417,1990
5418,1877
5419,1877
5420,1877
5421,1877
5422,1877
5423,1877
5424,1877
5425,1877
5426,1877
5427,1877
5428,1877
5429,1877
5430,1877
5431,1877
5432,1877
5433,1979
5434,1979
5435,1979
5436,1979
5437,1979
5438,1979
5439,1979
5440,1990
5441,1990
5442,1990
5443,1990
5444,1990
5445,1990
5446,1990
5447,1990
5448,1990
5449,1990
5450,1990
5451,1990
5452,1990
5453,1990
5454,1990
5455,1990
5456,1990
5457,1990
5458,1990
5459,1990
5460,1990
5461,1990
5462,1990
5463,1990
5464,1990
5465,1990
5466,1990
5467,1990
5468,1990
5469,1990
5470,1990
5471,1990
5472,1990
5473,1990
5474,1990
5475,1990
5476,1990
5477,1990
5478,1990
5479,1990
5480,1990
5481,1990
5482,1990
5483,1990
5484,1990
5485,1990
5486,1990
5487,1990
5488,1990
5489,1990
5490,1990
5491,1990
5492,1990
5493,1990
5494,1990
5495,1990
5496,1990
5497,1990
5498,1990
5499,1990
5500,1990
5501,1990
5502,1990
5503,1990
5504,1990
5505,1990
5506,1990
5507,1990
5508,1990
5509,1990
5510,1990
5511,1990
5512,1990
5513,1990
5514,1990
5515,1990
5516,1990
5517,1990
5518,1946
5519,1946
5520,1946
5521,1946
5522,1946
5523,1946
5524,1946
5525,1946
5526,1990
5527,1990
5528,1990
5529,1990
5530,1990
5531,1990
5532,1990
5533,1990
5534,1990
5535,1990
5536,1990
5537,1990
5538,1990
5539,1990
5540,1990
5541,1990
5542,1990
5543,1990
5544,1990
5545,1990
5546,1990
5547,1990
5548,1990
5549,1990
5550,1990
5551,1990
5552,1990
5553,1990
5554,1990
5555,1990
5556,1990
5557,1990
5558,1990
5559,1990
5560,1877
5561,1877
5562,1877
5563,1877
5564,1877
5565,1877
5566,1877
5567,1877
5568,1979
5569,1979
5570,1979
5571,1979
5572,1979
5573,1990
5574,1990
5575,1990
5576,1990
5577,1990
5578,1990
5579,1990
5580,1990
5581,1990
5582,1990
5583,1990
5584,1990
5585,1990
5586,1990
5587,1990
5588,1990
5589,1990
5590,1990
5591,1990
5592,1990
5593,1990
5594,1990
5595,1990
5596,1877
5597,1877
5598,1877
5599,1877
5600,1877
5601,1877
5602,1877
5603,1877
5604,1877
5605,1877
5606,1877
5607,1877
5608,1877
5609,1877
5610,1877
5611,1979
5612,1979
5613,1979
5614,1979
5615,1979
5616,1979
5617,1979
5618,1990
5619,1990
5620,1990
5621,1990
5622,1990
5623,1990
5624,1990
5625,1990
5626,1990
5627,1990
5628,1990
5629,1990
5630,1990
5631,1990
5632,1990
5633,1990
5634,1990
5635,1990
5636,1990
5637,1990
5638,1990
5639,1990
5640,1990
5641,1990
5642,1990
5643,1990
5644,1990
5645,1990
5646,1990
5647,1990
5648,1990
5649,1990
5650,1990
5651,1990
5652,1990
5653,1990
5654,1990
5655,1990
5656,1990
5657,1990
5658,1990
5659,1990
5660,1990
5661,1990
5662,1990
5663,1990
5664,1990
5665,1990
5666,1990
5667,1990
5668,1990
5669,1990
5670,1990
5671,1990
5672,1990
5673,1990
5674,1990
5675,1990
5676,1990
5677,1990
5678,1990
5679,1990
5680,1990
5681,1990
5682,1990
5683,1990
5684,1990
5685,1990
5686,1990
5687,1990
5688,1990
5689,1990
5690,1990
5691,1990
5692,1990
5693,1990
5694,1990
5695,1990
5696,1946
5697,1946
5698,1946
5699,1946
5700,1946
5701,1946
5702,1946
5703,1946
5704,1990
5705,1990
5706,1990
5707,1990
5708,1990
5709,1990
5710,1990
5711,1990
5712,1990
5713,1990
5714,1990
5715,1990
5716,1990
5717,1990
5718,1990
5719,1990
5720,1990
5721,1990
5722,1990
5723,1990
5724,1990
5725,1990
5726,1990
5727,1990
5728,1990
5729,1990
5730,1990
5731,1990
5732,1990
5733,1990
5734,1990
5735,1990
5736,1990
5737,1990
5738,1877
5739,1877
5740,1877
5741,1877
5742,1877
5743,1877
5744,1877
5745,1877
5746,1979
5747,1979
5748,1979
5749,1979
5750,1979
5751,1990
5752,1990
5753,1990
5754,1990
5755,1990
5756,1990
5757,1990
5758,1990
5759,1990
5760,1990
5761,1990
5762,1990
5763,1990
5764,1990
5765,1990
5766,1990
5767,1990
5768,1990
5769,1990
5770,1990
5771,1990
5772,1990
5773,1990
5774,1877
5775,1877
5776,1877
5777,1877
5778,1877
5779,1877
5780,1877
5781,1877
5782,1877
5783,1877
5784,1877
5785,1877
5786,1877
5787,1877
5788,1877
5789,1979
5790,1979
5791,1979
5792,1979
5793,1979
5794,1979
5795,1979
5796,1990
5797,1990
5798,1990
5799,1990
5800,1990
5801,1990
5802,1990
5803,1990
5804,1990
5805,1990
5806,1990
5807,1990
5808,1990
5809,1990
5810,1990
5811,1990
5812,1990
5813,1990
5814,1990
5815,1990
5816,1990
5817,1990
5818,1990
5819,1990
5820,1990
5821,1990
5822,1990
5823,1990
5824,1990
5825,1990
5826,1990
5827,1990
5828,1990
5829,1990
5830,1990
5831,1990
5832,1990
5833,1990
5834,1990
5835,1990
5836,1990
5837,1990
5838,1990
5839,1990
5840,1990
5841,1990
5842,1990
5843,1990
5844,1990
5845,1990
5846,1990
5847,1990
5848,1990
5849,1990
5850,1990
5851,1990
5852,1990
5853,1990
5854,1990
5855,1990
5856,1990
5857,1990
5858,1990
5859,1990
5860,1990
5861,1990
5862,1990
5863,1990
5864,1990
5865,1990
5866,1990
5867,1990
5868,1990
5869,1990
5870,1990
5871,1990
5872,1990
5873,1990
5874,1946
5875,1946
5876,1946
5877,1946
5878,1946
5879,1946
5880,1946
5881,1946
5882,1990
5883,1990
5884,1990
5885,1990
5886,1990
5887,1990
5888,1990
5889,1990
5890,1990
5891,1990
5892,1990
5893,1990
5894,1990
5895,1990
5896,1990
5897,1990
5898,1990
5899,1990
5900,1990
5901,1990
5902,1990
5903,1990
5904,1990
5905,1990
5906,1990
5907,1990
5908,1990
5909,1990
5910,1990
5911,1990
5912,1990
5913,1990
5914,1990
5915,1990
5916,1877
5917,1877
5918,1877
5919,1877
5920,1877
5921,1877
5922,1877
5923,1877
5924,1979
5925,1979
5926,1979
5927,1979
5928,1979
5929,1990
5930,1990
5931,1990
5932,1990
5933,1990
5934,1990
5935,1990
5936,1990
5937,1990
5938,1990
5939,1990
5940,1990
5941,1990
5942,1990
5943,1990
5944,1990
5945,1990
5946,1990
5947,1990
5948,1990
5949,1990
5950,1990
5951,1990
5952,1877
5953,1877
5954,1877
5955,1877
5956,1877
5957,1877
5958,1877
5959,1877
5960,1877
5961,1877
5962,1877
5963,1877
5964,1877
5965,1877
5966,1877
5967,1979
5968,1979
5969,1979
5970,1979
5971,1979
5972,1979
5973,1979
5974,1990
5975,1990
5976,1990
5977,1990
5978,1990
5979,1990
5980,1990
5981,1990
5982,1990
5983,1990
5984,1990
5985,1990
5986,1990
5987,1990
5988,1990
5989,1990
5990,1990
5991,1990
5992,1990
5993,1990
5994,1990
5995,1990
5996,1990
5997,1990
5998,1990
5999,1990
6000,1990
6001,1990
6002,1990
6003,1990
6004,1990
6005,1990
6006,1990
6007,1990
6008,1990
6009,1990
6010,1990
6011,1990
6012,1990
6013,1990
6014,1990
6015,1990
6016,1990
6017,1990
6018,1990
6019,1990
6020,1990
6021,1990
6022,1990
6023,1990
6024,1990
6025,1990
6026,1990
6027,1990
6028,1990
6029,1990
6030,1990
6031,1990
6032,1990
6033,1990
6034,1990
6035,1990
6036,1990
6037,1990
6038,1990
6039,1990
6040,1990
6041,1990
6042,1990
6043,1990
6044,1990
6045,1990
6046,1990
6047,1990
6048,1990
6049,1990
6050,1990
6051,1990
6052,1946
6053,1946
6054,1946
6055,1946
6056,1946
6057,1946
6058,1946
6059,1946
6060,1990
6061,1990
6062,1990
6063,1990
6064,1990
6065,1990
6066,1990
6067,1990
6068,1990
6069,1990
6070,1990
6071,1990
6072,1990
6073,1990
6074,1990
6075,1990
6076,1990
6077,1990
6078,1990
6079,1990
6080,1990
6081,1990
6082,1990
6083,1990
6084,1990
6085,1990
6086,1990
6087,1990
6088,1990
6089,1990
6090,1990
6091,1990
6092,1990
6093,1990
6094,1877
6095,1877
6096,1877
6097,1877
6098,1877
6099,1877
6100,1877
6101,1877
6102,1979
6103,1979
6104,1979
6105,1979
6106,1979
6107,1990
6108,1990
6109,1990
6110,1990
6111,1990
6112,1990
6113,1990
6114,1990
6115,1990
6116,1990
6117,1990
6118,1990
6119,1990
6120,1990
6121,1990
6122,1990
6123,1990
6124,1990
6125,1990
6126,1990
6127,1990
6128,1990
6129,1990
6130,1877
6131,1877
6132,1877
6133,1877
6134,1877
6135,1877
6136,1877
6137,1877
6138,1877
6139,1877
6140,1877
6141,1877
6142,1877
6143,1877
6144,1877
6145,1979
6146,1979
6147,1979
6148,1979
6149,1979
6150,1979
6151,1979
6152,1990
6153,1990
6154,1990
6155,1990
6156,1990
6157,1990
6158,1990
6159,1990
6160,1990
6161,1990
6162,1990
6163,1990
6164,1990
6165,1990
6166,1990
6167,1990
6168,1990
6169,1990
6170,1990
6171,1990
6172,1990
6173,1990
6174,1990
6175,1990
6176,1990
6177,1990
6178,1990
6179,1990
6180,1990
6181,1990
6182,1990
6183,1990
6184,1990
6185,1990
6186,1990
6187,1990
6188,1990
6189,1990
6190,1990
6191,1990
6192,1990
6193,1990
6194,1990
6195,1990
6196,1990
6197,1990
6198,1990
6199,1990
6200,1990
6201,1990
6202,1990
6203,1990
6204,1990
6205,1990
6206,1990
6207,1990
6208,1990
6209,1990
6210,1990
6211,1990
6212,1990
6213,1990
6214,1990
6215,1990
6216,1990
6217,1990
6218,1990
6219,1990
6220,1990
6221,1990
6222,1990
6223,1990
6224,1990
6225,1990
6226,1990
6227,1990
6228,1990
6229,1990
6230,1946
6231,1946
6232,1946
6233,1946
6234,1946
6235,1946
6236,1946
6237,1946
6238,1990
6239,1990
6240,1990
6241,1990
6242,1990
6243,1990
6244,1990
6245,1990
6246,1990
6247,1990
6248,1990
6249,1990
6250,1990
6251,1990
6252,1990
6253,1990
6254,1990
6255,1990
6256,1990
6257,1990
6258,1990
6259,1990
6260,1990
6261,1990
6262,1990
6263,1990
6264,1990
6265,1990
6266,1990
6267,1990
6268,1990
6269,1990
6270,1990
6271,1990
6272,1877
6273,1877
6274,1877
6275,1877
6276,1877
6277,1877
6278,1877
6279,1877
6280,1979
6281,1979
6282,1979
6283,1979
6284,1979
6285,1990
6286,1990
6287,1990
6288,1990
6289,1990
6290,1990
6291,1990
6292,1990
6293,1990
6294,1990
6295,1990
6296,1990
6297,1990
6298,1990
6299,1990
6300,1990
6301,1990
6302,1990
6303,1990
6304,1990
6305,1990
6306,1990
6307,1990
6308,1877
6309,1877
6310,1877
6311,1877
6312,1877
6313,1877
6314,1877
6315,1877
6316,1877
6317,1877
6318,1877
6319,1877
6320,1877
6321,1877
6322,1877
6323,1979
6324,1979
6325,1979
6326,1979
6327,1979
6328,1979
6329,1979
6330,1990
6331,1990
6332,1990
6333,1990
6334,1990
6335,1990
6336,1990
6337,1990
6338,1990
6339,1990
6340,1990
6341,1990
6342,1990
6343,1990
6344,1990
6345,1990
6346,1990
6347,1990
6348,1990
6349,1990
6350,1990
6351,1990
6352,1990
6353,1990
6354,1990
6355,1990
6356,1990
6357,1990
6358,1990
6359,1990
6360,1990
6361,1990
6362,1990
6363,1990
6364,1990
6365,1990
6366,1990
6367,1990
6368,1990
6369,1990
6370,1990
6371,1990
6372,1990
6373,1990
6374,1990
6375,1990
6376,1990
6377,1990
6378,1990
6379,1990
6380,1990
6381,1990
6382,1990
6383,1990
6384,1990
6385,1990
6386,1990
6387,1990
6388,1990
6389,1990
6390,1990
6391,1990
6392,1990
6393,1990
6394,1990
6395,1990
6396,1990
6397,1990
6398,1990
6399,1990
6400,1990
6401,1990
6402,1990
6403,1990
6404,1990
6405,1990
6406,1990
6407,1990
6408,1946
6409,1946
6410,1946
6411,1946
6412,1946
6413,1946
6414,1946
6415,1946
6416,1990
6417,1990
6418,1990
6419,1990
6420,1990
6421,1990
6422,1990
6423,1990
6424,1990
6425,1990
6426,1990
6427,1990
6428,1990
6429,1990
6430,1990
6431,1990
6432,1990
6433,1990
6434,1990
6435,1990
6436,1990
6437,1990
6438,1990
6439,1990
6440,1990
6441,1990
6442,1990
6443,1990
6444,1990
6445,1990
6446,1990
6447,1990
6448,1990
6449,1990
6450,1877
6451,1877
6452,1877
6453,1877
6454,1877
6455,1877
6456,1877
6457,1877
6458,1979
6459,1979
6460,1979
6461,1979
6462,1979
6463,1990
6464,1990
6465,1990
6466,1990
6467,1990
6468,1990
6469,1990
6470,1990
6471,1990
6472,1990
6473,1990
6474,1990
6475,1990
6476,1990
6477,1990
6478,1990
6479,1990
6480,1990
6481,1990
6482,1990
6483,1990
6484,1990
6485,1990
6486,1877
6487,1877
6488,1877
6489,1877
6490,1877
6491,1877
6492,1877
6493,1877
6494,1877
6495,1877
6496,1877
6497,1877
6498,1877
6499,1877
6500,1877
6501,1979
6502,1979
6503,1979
6504,1979
6505,1979
6506,1979
6507,1979
6508,1990
6509,1990
6510,1990
6511,1990
6512,1990
6513,1990
6514,1990
6515,1990
6516,1990
6517,1990
6518,1990
6519,1990
6520,1990
6521,1990
6522,1990
6523,1990
6524,1990
6525,1990
6526,1990
6527,1990
6528,1990
6529,1990
6530,1990
6531,1990
6532,1990
6533,1990
6534,1990
6535,1990
6536,1990
6537,1990
6538,1990
6539,1990
6540,1990
6541,1990
6542,1990
6543,1990
6544,1990
6545,1990
6546,1990
6547,1990
6548,1990
6549,1990
6550,1990
6551,1990
6552,1990
6553,1990
6554,1990
6555,1990
6556,1990
6557,1990
6558,1990
6559,1990
6560,1990
6561,1990
6562,1990
6563,1990
6564,1990
6565,1990
6566,1990
6567,1990
6568,1990
6569,1990
6570,1990
6571,1990
6572,1990
6573,1990
6574,1990
6575,1990
6576,1990
6577,1990
6578,1990
6579,1990
6580,1990
6581,1990
6582,1990
6583,1990
6584,1990
6585,1990
6586,1946
6587,1946
6588,1946
6589,1946
6590,1946
6591,1946
6592,1946
6593,1946
6594,1990
6595,1990
6596,1990
6597,1990
6598,1990
6599,1990
6600,1990
6601,1990
6602,1990
6603,1990
6604,1990
6605,1990
6606,1990
6607,1990
6608,1990
6609,1990
6610,1990
6611,1990
6612,1990
6613,1990
6614,1990
6615,1990
6616,1990
6617,1990
6618,1990
6619,1990
6620,1990
6621,1990
6622,1990
6623,1990
6624,1990
6625,1990
6626,1990
6627,1990
6628,1877
6629,1877
6630,1877
6631,1877
6632,1877
6633,1877
6634,1877
6635,1877
6636,1979
6637,1979
6638,1979
6639,1979
6640,1979
6641,1990
6642,1990
6643,1990
6644,1990
6645,1990
6646,1990
6647,1990
6648,1990
6649,1990
6650,1990
6651,1990
6652,1990
6653,1990
6654,1990
6655,1990
6656,1990
6657,1990
6658,1990
6659,1990
6660,1990
6661,1990
6662,1990
6663,1990
6664,1877
6665,1877
6666,1877
6667,1877
6668,1877
6669,1877
6670,1877
6671,1877
6672,1877
6673,1877
6674,1877
6675,1877
6676,1877
6677,1877
6678,1877
6679,1979
6680,1979
6681,1979
6682,1979
6683,1979
6684,1979
6685,1979
6686,1990
6687,1990
6688,1990
6689,1990
6690,1990
6691,1990
6692,1990
6693,1990
6694,1990
6695,1990
6696,1990
6697,1990
6698,1990
6699,1990
6700,1990
6701,1990
6702,1990
6703,1990
6704,1990
6705,1990
6706,1990
6707,1990
6708,1990
6709,1990
6710,1990
6711,1990
6712,1990
6713,1990
6714,1990
6715,1990
6716,1990
6717,1990
6718,1990
6719,1990
6720,1990
6721,1990
6722,1990
6723,1990
6724,1990
6725,1990
6726,1990
6727,1990
6728,1990
6729,1990
6730,1990
6731,1990
6732,1990
6733,1990
6734,1990
6735,1990
6736,1990
6737,1990
6738,1990
6739,1990
6740,1990
6741,1990
6742,1990
6743,1990
6744,1990
6745,1990
6746,1990
6747,1990
6748,1990
6749,1990
6750,1990
6751,1990
6752,1990
6753,1990
6754,1990
6755,1990
6756,1990
6757,1990
6758,1990
6759,1990
6760,1990
6761,1990
6762,1990
6763,1990
6764,1946
6765,1946
6766,1946
6767,1946
6768,1946
6769,1946
6770,1946
6771,1946
6772,1990
6773,1990
6774,1990
6775,1990
6776,1990
6777,1990
6778,1990
6779,1990
6780,1990
6781,1990
6782,1990
6783,1990
6784,1990
6785,1990
6786,1990
6787,1990
6788,1990
6789,1990
6790,1990
6791,1990
6792,1990
6793,1990
6794,1990
6795,1990
6796,1990
6797,1990
6798,1990
6799,1990
6800,1990
6801,1990
6802,1990
6803,1990
6804,1990
6805,1990
6806,1877
6807,1877
6808,1877
6809,1877
6810,1877
6811,1877
6812,1877
6813,1877
6814,1979
6815,1979
6816,1979
6817,1979
6818,1979
6819,1990
6820,1990
6821,1990
6822,1990
6823,1990
6824,1990
6825,1990
6826,1990
6827,1990
6828,1990
6829,1990
6830,1990
6831,1990
6832,1990
6833,1990
6834,1990
6835,1990
6836,1990
6837,1990
6838,1990
6839,1990
6840,1990
6841,1990
6842,1877
6843,1877
6844,1877
6845,1877
6846,1877
6847,1877
6848,1877
6849,1877
6850,1877
6851,1877
6852,1877
6853,1877
6854,1877
6855,1877
6856,1877
6857,1979
6858,1979
6859,1979
6860,1979
6861,1979
6862,1979
6863,1979
6864,1990
6865,1990
6866,1990
6867,1990
6868,1990
6869,1990
6870,1990
6871,1990
6872,1990
6873,1990
6874,1990
6875,1990
6876,1990
6877,1990
6878,1990
6879,1990
6880,1990
6881,1990
6882,1990
6883,1990
6884,1990
6885,1990
6886,1990
6887,1990
6888,1990
6889,1990
6890,1990
6891,1990
6892,1990
6893,1990
6894,1990
6895,1990
6896,1990
6897,1990
6898,1990
6899,1990
6900,1990
6901,1990
6902,1990
6903,1990
6904,1990
6905,1990
6906,1990
6907,1990
6908,1990
6909,1990
6910,1990
6911,1990
6912,1990
6913,1990
6914,1990
6915,1990
6916,1990
6917,1990
6918,1990
6919,1990
6920,1990
6921,1990
6922,1990
6923,1990
6924,1990
6925,1990
6926,1990
6927,1990
6928,1990
6929,1990
6930,1990
6931,1990
6932,1990
6933,1990
6934,1990
6935,1990
6936,1990
6937,1990
6938,1990
6939,1990
6940,1990
6941,1990
6942,1946
6943,1946
6944,1946
6945,1946
6946,1946
6947,1946
6948,1946
6949,1946
6950,1990
6951,1990
6952,1990
6953,1990
6954,1990
6955,1990
6956,1990
6957,1990
6958,1990
6959,1990
6960,1990
6961,1990
6962,1990
6963,1990
6964,1990
6965,1990
6966,1990
6967,1990
6968,1990
6969,1990
6970,1990
6971,1990
6972,1990
6973,1990
6974,1990
6975,1990
6976,1990
6977,1990
6978,1990
6979,1990
6980,1990
6981,1990
6982,1990
6983,1990
6984,1877
6985,1877
6986,1877
6987,1877
6988,1877
6989,1877
6990,1877
6991,1877
6992,1979
6993,1979
6994,1979
6995,1979
6996,1979
6997,1990
6998,1990
6999,1990
7000,1990
7001,1990
7002,1990
7003,1990
7004,1990
7005,1990
7006,1990
7007,1990
7008,1990
7009,1990
7010,1990
7011,1990
7012,1990
7013,1990
7014,1990
7015,1990
7016,1990
7017,1990
7018,1990
7019,1990
7020,1877
7021,1877
7022,1877
7023,1877
7024,1877
7025,1877
7026,1877
7027,1877
7028,1877
7029,1877
7030,1877
7031,1877
7032,1877
7033,1877
7034,1877
7035,1979
7036,1979
7037,1979
7038,1979
7039,1979
7040,1979
7041,1979
7042,1990
7043,1990
7044,1990
7045,1990
7046,1990
7047,1990
7048,1990
7049,1990
7050,1990
7051,1990
7052,1990
7053,1990
7054,1990
7055,1990
7056,1990
7057,1990
7058,1990
7059,1990
7060,1990
7061,1990
7062,1990
7063,1990
7064,1990
7065,1990
7066,1990
7067,1990
7068,1990
7069,1990
7070,1990
7071,1990
7072,1990
7073,1990
7074,1990
7075,1990
7076,1990
7077,1990
7078,1990
7079,1990
7080,1990
7081,1990
7082,1990
7083,1990
7084,1990
7085,1990
7086,1990
7087,1990
7088,1990
7089,1990
7090,1990
7091,1990
7092,1990
7093,1990
7094,1990
7095,1990
7096,1990
7097,1990
7098,1990
7099,1990
7100,1990
7101,1990
7102,1990
7103,1990
7104,1990
7105,1990
7106,1990
7107,1990
7108,1990
7109,1990
7110,1990
7111,1990
7112,1990
7113,1990
7114,1990
7115,1990
7116,1990
7117,1990
7118,1990
7119,1990
7120,1946
7121,1946
7122,1946
7123,1946
7124,1946
7125,1946
7126,1946
7127,1946
7128,1990
7129,1990
7130,1990
7131,1990
7132,1990
7133,1990
7134,1990
7135,1990
7136,1990
7137,1990
7138,1990
7139,1990
7140,1990
7141,1990
7142,1990
7143,1990
7144,1990
7145,1990
7146,1990
7147,1990
7148,1990
7149,1990
7150,1990
7151,1990
7152,1990
7153,1990
7154,1990
7155,1990
7156,1990
7157,1990
7158,1990
7159,1990
7160,1990
7161,1990
7162,1877
